OBJECTID,Longitude,Latitude,Section,Destination,Time,Date
157,118.4249911,35.06816422,To Linyi,Waterways,2012-1-1 16:35,"January 1st, 10 BC"
158,118.4195089,35.06822851,To Linyi,Waterways,2012-1-1 16:38,"January 1st, 10 BC"
159,118.4140267,35.06829256,To Linyi,Waterways,2012-1-1 16:41,"January 1st, 10 BC"
160,118.4085444,35.06835636,To Linyi,Waterways,2012-1-1 16:44,"January 1st, 10 BC"
161,118.4030622,35.06841992,To Linyi,Waterways,2012-1-1 16:47,"January 1st, 10 BC"
162,118.4007415,35.06580986,To Linyi,Waterways,2012-1-1 16:51,"January 1st, 10 BC"
163,118.3970258,35.06336452,To Linyi,Waterways,2012-1-1 16:54,"January 1st, 10 BC"
164,118.3923449,35.06113729,To Linyi,Waterways,2012-1-1 16:57,"January 1st, 10 BC"
165,118.387539,35.06058879,To Linyi,Waterways,2012-1-1 17:00,"January 1st, 10 BC"
166,118.3830877,35.06261943,To Linyi,Waterways,2012-1-1 17:03,"January 1st, 10 BC"
167,118.3807424,35.06633432,To Linyi,Waterways,2012-1-1 17:07,"January 1st, 10 BC"
168,118.3755899,35.06702629,To Linyi,Waterways,2012-1-1 17:10,"January 1st, 10 BC"
169,118.3716945,35.06835761,To Linyi,Waterways,2012-1-1 17:13,"January 1st, 10 BC"
170,118.3676067,35.07050694,To Linyi,Waterways,2012-1-1 17:16,"January 1st, 10 BC"
171,118.3655435,35.07331912,To Linyi,Waterways,2012-1-1 17:20,"January 1st, 10 BC"
172,118.3681923,35.07565182,To Linyi,Waterways,2012-1-1 17:23,"January 1st, 10 BC"
173,118.3697923,35.07887091,To Linyi,Waterways,2012-1-1 17:26,"January 1st, 10 BC"
174,118.3709616,35.08245401,To Linyi,Waterways,2012-1-1 17:29,"January 1st, 10 BC"
175,118.3740417,35.08442253,To Linyi,Waterways,2012-1-1 17:32,"January 1st, 10 BC"
176,118.3741173,35.08892988,To Linyi,Waterways,2012-1-1 17:36,"January 1st, 10 BC"
177,118.374193,35.09343724,To Linyi,Waterways,2012-1-1 17:39,"January 1st, 10 BC"
178,118.3758604,35.09738142,To Linyi,Waterways,2012-1-1 17:42,"January 1st, 10 BC"
179,118.3803215,35.09943142,To Linyi,Waterways,2012-1-1 17:45,"January 1st, 10 BC"
180,118.3806027,35.1037654,To Linyi,Waterways,2012-1-1 17:49,"January 1st, 10 BC"
181,118.3789379,35.10770326,To Linyi,Waterways,2012-1-1 17:52,"January 1st, 10 BC"
182,118.3765569,35.11041183,To Linyi,Waterways,2012-1-1 17:55,"January 1st, 10 BC"
183,118.3766327,35.11491916,To Linyi,Waterways,2012-1-1 17:58,"January 1st, 10 BC"
184,118.3767085,35.11942649,To Linyi,Waterways,2012-1-1 18:01,"January 1st, 10 BC"
185,118.3780068,35.12368201,To Linyi,Waterways,2012-1-1 18:05,"January 1st, 10 BC"
186,118.3804126,35.12676406,To Linyi,Waterways,2012-1-1 18:08,"January 1st, 10 BC"
187,118.3810588,35.1307899,To Linyi,Waterways,2012-1-1 18:11,"January 1st, 10 BC"
188,118.3844027,35.13355194,To Linyi,Waterways,2012-1-1 18:14,"January 1st, 10 BC"
189,118.387379,35.13560973,To Linyi,Waterways,2012-1-1 18:17,"January 1st, 10 BC"
190,118.3895057,35.13838518,To Linyi,Waterways,2012-1-1 18:21,"January 1st, 10 BC"
191,118.3916327,35.14116059,To Linyi,Waterways,2012-1-1 18:24,"January 1st, 10 BC"
192,118.3917094,35.14566787,To Linyi,Waterways,2012-1-1 18:27,"January 1st, 10 BC"
193,118.3917861,35.15017514,To Linyi,Waterways,2012-1-1 18:30,"January 1st, 10 BC"
194,118.3922513,35.15460238,To Linyi,Waterways,2012-1-1 18:34,"January 1st, 10 BC"
195,118.3940126,35.15876256,To Linyi,Waterways,2012-1-1 18:37,"January 1st, 10 BC"
196,118.3957043,35.1630355,To Linyi,Waterways,2012-1-1 18:40,"January 1st, 10 BC"
197,118.3962417,35.16747595,To Linyi,Waterways,2012-1-1 18:43,"January 1st, 10 BC"
198,118.3963188,35.17198321,To Linyi,Waterways,2012-1-1 18:46,"January 1st, 10 BC"
199,118.3963959,35.17649045,To Linyi,Waterways,2012-1-1 18:50,"January 1st, 10 BC"
200,118.3925618,35.1778753,To Linyi,Waterways,2012-1-1 18:53,"January 1st, 10 BC"
201,118.3923931,35.1761689,To Linyi,Waterways,2012-1-1 18:56,"January 1st, 10 BC"
202,118.3964106,35.17734874,To Linyi,Waterways,2012-1-1 18:59,"January 1st, 10 BC"
203,118.3998375,35.17779141,To Linyi,Waterways,2012-1-1 19:02,"January 1st, 10 BC"
204,118.3943478,35.17785474,To Linyi,Waterways,2012-1-1 19:06,"January 1st, 10 BC"
205,118.3956583,35.17783965,To Linyi,Waterways,2012-1-1 19:09,"January 1st, 10 BC"
206,118.3964188,35.17783088,To Linyi,Waterways,2012-1-1 19:20,"January 1st, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 8:10,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 8:15,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 8:20,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 8:25,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 8:30,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 8:35,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 8:40,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 8:45,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 8:50,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 8:55,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 9:00,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 9:05,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 9:10,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 9:15,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 9:20,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 9:25,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 9:30,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 9:35,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 9:40,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 9:45,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 9:50,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 9:55,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 10:00,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 10:05,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 10:10,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 10:15,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 10:20,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 10:25,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 10:30,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 10:35,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 10:40,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 10:45,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 10:50,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 10:55,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 11:00,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 11:05,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 11:10,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 11:15,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 11:20,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 11:25,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 11:30,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 11:35,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 11:40,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 11:45,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 11:50,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 11:55,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 12:00,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 12:05,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 12:10,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 12:15,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 12:20,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 12:25,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 12:30,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 12:35,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 12:40,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 12:45,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 12:50,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 12:55,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 13:00,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 13:05,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 13:10,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 13:15,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 13:20,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 13:25,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 13:30,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 13:35,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 13:40,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 13:45,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 13:50,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 13:55,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 14:00,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 14:05,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 14:10,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 14:15,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 14:20,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 14:25,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 14:30,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 14:35,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 14:40,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 14:45,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 14:50,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 14:55,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 15:00,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 15:05,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 15:10,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 15:15,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 15:20,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 15:25,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 15:30,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 15:35,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 15:40,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 15:45,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 15:50,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 15:55,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 16:00,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 16:05,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 16:10,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 16:15,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 16:20,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 16:25,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 16:30,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 16:35,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 16:40,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 16:45,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 16:50,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 16:55,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 17:00,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 17:05,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 17:10,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 17:15,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 17:20,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 17:25,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 17:30,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 17:35,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 17:40,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 17:45,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 17:50,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 17:55,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 18:00,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 18:05,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 18:10,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 18:15,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 18:20,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 18:25,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 18:30,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 18:35,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 18:40,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 18:45,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 18:50,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Waterways,2012-1-2 18:55,"January 2nd, 10 BC"
0,118.3952469,35.17743439,To Gaoyang,Waterways,2012-1-3 8:10,"January 3rd, 10 BC"
1,118.3988911,35.17957902,To Gaoyang,Waterways,2012-1-3 8:13,"January 3rd, 10 BC"
2,118.4043808,35.17951548,To Gaoyang,Waterways,2012-1-3 8:17,"January 3rd, 10 BC"
3,118.408558,35.18056029,To Gaoyang,Waterways,2012-1-3 8:21,"January 3rd, 10 BC"
4,118.4126316,35.1816925,To Gaoyang,Waterways,2012-1-3 8:24,"January 3rd, 10 BC"
5,118.4169127,35.18264949,To Gaoyang,Waterways,2012-1-3 8:28,"January 3rd, 10 BC"
6,118.4224026,35.18258513,To Gaoyang,Waterways,2012-1-3 8:32,"January 3rd, 10 BC"
7,118.4248195,35.18604476,To Gaoyang,Waterways,2012-1-3 8:35,"January 3rd, 10 BC"
8,118.426099,35.19030427,To Gaoyang,Waterways,2012-1-3 8:39,"January 3rd, 10 BC"
9,118.4293434,35.19343667,To Gaoyang,Waterways,2012-1-3 8:43,"January 3rd, 10 BC"
10,118.4322092,35.19558945,To Gaoyang,Waterways,2012-1-3 8:46,"January 3rd, 10 BC"
11,118.4353932,35.19868716,To Gaoyang,Waterways,2012-1-3 8:50,"January 3rd, 10 BC"
12,118.4376566,35.20208483,To Gaoyang,Waterways,2012-1-3 8:54,"January 3rd, 10 BC"
13,118.4404377,35.20455398,To Gaoyang,Waterways,2012-1-3 8:57,"January 3rd, 10 BC"
14,118.4423952,35.2080774,To Gaoyang,Waterways,2012-1-3 9:01,"January 3rd, 10 BC"
15,118.4424749,35.21258453,To Gaoyang,Waterways,2012-1-3 9:05,"January 3rd, 10 BC"
16,118.4438673,35.21598268,To Gaoyang,Waterways,2012-1-3 9:08,"January 3rd, 10 BC"
17,118.4457283,35.21985932,To Gaoyang,Waterways,2012-1-3 9:12,"January 3rd, 10 BC"
18,118.4468599,35.22399416,To Gaoyang,Waterways,2012-1-3 9:16,"January 3rd, 10 BC"
19,118.4499301,35.22687787,To Gaoyang,Waterways,2012-1-3 9:19,"January 3rd, 10 BC"
20,118.4531543,35.22923276,To Gaoyang,Waterways,2012-1-3 9:23,"January 3rd, 10 BC"
21,118.4561425,35.23193312,To Gaoyang,Waterways,2012-1-3 9:27,"January 3rd, 10 BC"
22,118.4577822,35.23611833,To Gaoyang,Waterways,2012-1-3 9:31,"January 3rd, 10 BC"
23,118.4603408,35.24007939,To Gaoyang,Waterways,2012-1-3 9:34,"January 3rd, 10 BC"
24,118.4631472,35.24235922,To Gaoyang,Waterways,2012-1-3 9:38,"January 3rd, 10 BC"
25,118.465511,35.2462222,To Gaoyang,Waterways,2012-1-3 9:42,"January 3rd, 10 BC"
26,118.4671353,35.25041061,To Gaoyang,Waterways,2012-1-3 9:45,"January 3rd, 10 BC"
27,118.470227,35.25261971,To Gaoyang,Waterways,2012-1-3 9:49,"January 3rd, 10 BC"
28,118.4727894,35.25578993,To Gaoyang,Waterways,2012-1-3 9:53,"January 3rd, 10 BC"
29,118.4739754,35.26013612,To Gaoyang,Waterways,2012-1-3 9:56,"January 3rd, 10 BC"
30,118.4746372,35.26443771,To Gaoyang,Waterways,2012-1-3 10:00,"January 3rd, 10 BC"
31,118.4754633,35.26868116,To Gaoyang,Waterways,2012-1-3 10:04,"January 3rd, 10 BC"
32,118.4768581,35.27207885,To Gaoyang,Waterways,2012-1-3 10:07,"January 3rd, 10 BC"
33,118.4769399,35.27658587,To Gaoyang,Waterways,2012-1-3 10:11,"January 3rd, 10 BC"
34,118.4770218,35.28109288,To Gaoyang,Waterways,2012-1-3 10:15,"January 3rd, 10 BC"
35,118.4763243,35.28534627,To Gaoyang,Waterways,2012-1-3 10:18,"January 3rd, 10 BC"
36,118.4724201,35.28694521,To Gaoyang,Waterways,2012-1-3 10:22,"January 3rd, 10 BC"
37,118.4693495,35.29012769,To Gaoyang,Waterways,2012-1-3 10:26,"January 3rd, 10 BC"
38,118.4651156,35.29259362,To Gaoyang,Waterways,2012-1-3 10:29,"January 3rd, 10 BC"
39,118.4627738,35.29655696,To Gaoyang,Waterways,2012-1-3 10:33,"January 3rd, 10 BC"
40,118.4602917,35.2991186,To Gaoyang,Waterways,2012-1-3 10:37,"January 3rd, 10 BC"
41,118.4587514,35.3031582,To Gaoyang,Waterways,2012-1-3 10:41,"January 3rd, 10 BC"
42,118.4557706,35.30603206,To Gaoyang,Waterways,2012-1-3 10:44,"January 3rd, 10 BC"
43,118.4521936,35.30934841,To Gaoyang,Waterways,2012-1-3 10:48,"January 3rd, 10 BC"
44,118.4522742,35.31385544,To Gaoyang,Waterways,2012-1-3 10:52,"January 3rd, 10 BC"
45,118.4523548,35.31836248,To Gaoyang,Waterways,2012-1-3 10:55,"January 3rd, 10 BC"
46,118.4550786,35.32148633,To Gaoyang,Waterways,2012-1-3 10:59,"January 3rd, 10 BC"
47,118.4578026,35.32461011,To Gaoyang,Waterways,2012-1-3 11:03,"January 3rd, 10 BC"
48,118.4605119,35.3268988,To Gaoyang,Waterways,2012-1-3 11:06,"January 3rd, 10 BC"
49,118.46314,35.3307009,To Gaoyang,Waterways,2012-1-3 11:10,"January 3rd, 10 BC"
50,118.4646433,35.33406053,To Gaoyang,Waterways,2012-1-3 11:14,"January 3rd, 10 BC"
51,118.4662116,35.33731241,To Gaoyang,Waterways,2012-1-3 11:17,"January 3rd, 10 BC"
52,118.4703977,35.33835485,To Gaoyang,Waterways,2012-1-3 11:21,"January 3rd, 10 BC"
53,118.4732698,35.34050646,To Gaoyang,Waterways,2012-1-3 11:25,"January 3rd, 10 BC"
54,118.4774561,35.34154865,To Gaoyang,Waterways,2012-1-3 11:28,"January 3rd, 10 BC"
55,118.4781934,35.34550248,To Gaoyang,Waterways,2012-1-3 11:32,"January 3rd, 10 BC"
56,118.4782756,35.35000943,To Gaoyang,Waterways,2012-1-3 11:36,"January 3rd, 10 BC"
57,118.4783577,35.35451639,To Gaoyang,Waterways,2012-1-3 11:39,"January 3rd, 10 BC"
58,118.4784399,35.35902334,To Gaoyang,Waterways,2012-1-3 11:43,"January 3rd, 10 BC"
59,118.4785221,35.36353028,To Gaoyang,Waterways,2012-1-3 11:47,"January 3rd, 10 BC"
60,118.4806995,35.36745621,To Gaoyang,Waterways,2012-1-3 11:51,"January 3rd, 10 BC"
61,118.4826585,35.37077193,To Gaoyang,Waterways,2012-1-3 11:54,"January 3rd, 10 BC"
62,118.4827409,35.37527885,To Gaoyang,Waterways,2012-1-3 11:58,"January 3rd, 10 BC"
63,118.4828234,35.37978578,To Gaoyang,Waterways,2012-1-3 12:02,"January 3rd, 10 BC"
64,118.4829059,35.3842927,To Gaoyang,Waterways,2012-1-3 12:05,"January 3rd, 10 BC"
65,118.4829884,35.38879962,To Gaoyang,Waterways,2012-1-3 12:09,"January 3rd, 10 BC"
66,118.4830709,35.39330653,To Gaoyang,Waterways,2012-1-3 12:13,"January 3rd, 10 BC"
67,118.4831535,35.39781344,To Gaoyang,Waterways,2012-1-3 12:16,"January 3rd, 10 BC"
68,118.483236,35.40232035,To Gaoyang,Waterways,2012-1-3 12:20,"January 3rd, 10 BC"
69,118.4833186,35.40682726,To Gaoyang,Waterways,2012-1-3 12:24,"January 3rd, 10 BC"
70,118.4834012,35.41133416,To Gaoyang,Waterways,2012-1-3 12:27,"January 3rd, 10 BC"
71,118.482514,35.41552606,To Gaoyang,Waterways,2012-1-3 12:31,"January 3rd, 10 BC"
72,118.479224,35.41830114,To Gaoyang,Waterways,2012-1-3 12:35,"January 3rd, 10 BC"
73,118.4769228,35.42222738,To Gaoyang,Waterways,2012-1-3 12:38,"January 3rd, 10 BC"
74,118.4770051,35.42673429,To Gaoyang,Waterways,2012-1-3 12:42,"January 3rd, 10 BC"
75,118.4771339,35.43120198,To Gaoyang,Waterways,2012-1-3 12:46,"January 3rd, 10 BC"
76,118.4798008,35.4335293,To Gaoyang,Waterways,2012-1-3 12:49,"January 3rd, 10 BC"
77,118.482402,35.43650152,To Gaoyang,Waterways,2012-1-3 12:53,"January 3rd, 10 BC"
78,118.4839361,35.44049536,To Gaoyang,Waterways,2012-1-3 12:57,"January 3rd, 10 BC"
79,118.4853344,35.44389278,To Gaoyang,Waterways,2012-1-3 13:00,"January 3rd, 10 BC"
80,118.4854173,35.44839964,To Gaoyang,Waterways,2012-1-3 13:04,"January 3rd, 10 BC"
81,118.4881433,35.45132783,To Gaoyang,Waterways,2012-1-3 13:08,"January 3rd, 10 BC"
82,118.4910963,35.4541758,To Gaoyang,Waterways,2012-1-3 13:12,"January 3rd, 10 BC"
83,118.4949235,35.45671471,To Gaoyang,Waterways,2012-1-3 13:15,"January 3rd, 10 BC"
84,118.4982872,35.45908457,To Gaoyang,Waterways,2012-1-3 13:19,"January 3rd, 10 BC"
85,118.5018209,35.46161158,To Gaoyang,Waterways,2012-1-3 13:23,"January 3rd, 10 BC"
86,118.5031077,35.46569307,To Gaoyang,Waterways,2012-1-3 13:26,"January 3rd, 10 BC"
87,118.5045073,35.46909022,To Gaoyang,Waterways,2012-1-3 13:30,"January 3rd, 10 BC"
88,118.5059071,35.47248735,To Gaoyang,Waterways,2012-1-3 13:34,"January 3rd, 10 BC"
89,118.5059911,35.47699416,To Gaoyang,Waterways,2012-1-3 13:37,"January 3rd, 10 BC"
90,118.5060752,35.48150096,To Gaoyang,Waterways,2012-1-3 13:41,"January 3rd, 10 BC"
91,118.5061593,35.48600776,To Gaoyang,Waterways,2012-1-3 13:45,"January 3rd, 10 BC"
92,118.5075594,35.48940485,To Gaoyang,Waterways,2012-1-3 13:48,"January 3rd, 10 BC"
93,118.5099374,35.4933016,To Gaoyang,Waterways,2012-1-3 13:52,"January 3rd, 10 BC"
94,118.5120365,35.49636587,To Gaoyang,Waterways,2012-1-3 13:56,"January 3rd, 10 BC"
95,118.514434,35.49957263,To Gaoyang,Waterways,2012-1-3 13:59,"January 3rd, 10 BC"
96,118.5145186,35.5040794,To Gaoyang,Waterways,2012-1-3 14:03,"January 3rd, 10 BC"
97,118.5169753,35.50723646,To Gaoyang,Waterways,2012-1-3 14:07,"January 3rd, 10 BC"
98,118.5185385,35.51049656,To Gaoyang,Waterways,2012-1-3 14:10,"January 3rd, 10 BC"
99,118.5222708,35.50855254,To Gaoyang,Waterways,2012-1-3 14:14,"January 3rd, 10 BC"
100,118.5251566,35.50500837,To Gaoyang,Waterways,2012-1-3 14:18,"January 3rd, 10 BC"
101,118.5285666,35.50152883,To Gaoyang,Waterways,2012-1-3 14:22,"January 3rd, 10 BC"
102,118.5314994,35.4985479,To Gaoyang,Waterways,2012-1-3 14:25,"January 3rd, 10 BC"
103,118.5338395,35.49546329,To Gaoyang,Waterways,2012-1-3 14:29,"January 3rd, 10 BC"
