OBJECTID,Longitude,Latitude,Section,Destination,Timestamp,Color,Time,Date
,117.1883926,34.26539612,Pengcheng,Waterways,3-11-13 17:50,#DC143C,2013-3-11 17:50,"March 11th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-11-13 17:55,#DC143C,2013-3-11 17:55,"March 11th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-11-13 18:00,#DC143C,2013-3-11 18:00,"March 11th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-11-13 18:05,#DC143C,2013-3-11 18:05,"March 11th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-11-13 18:10,#DC143C,2013-3-11 18:10,"March 11th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-11-13 18:15,#DC143C,2013-3-11 18:15,"March 11th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-11-13 18:20,#DC143C,2013-3-11 18:20,"March 11th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-11-13 18:25,#DC143C,2013-3-11 18:25,"March 11th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-11-13 18:30,#DC143C,2013-3-11 18:30,"March 11th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-11-13 18:35,#DC143C,2013-3-11 18:35,"March 11th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-11-13 18:40,#DC143C,2013-3-11 18:40,"March 11th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-11-13 18:45,#DC143C,2013-3-11 18:45,"March 11th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-11-13 18:50,#DC143C,2013-3-11 18:50,"March 11th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-11-13 18:55,#DC143C,2013-3-11 18:55,"March 11th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-11-13 19:00,#DC143C,2013-3-11 19:00,"March 11th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-11-13 19:05,#DC143C,2013-3-11 19:05,"March 11th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 8:10,#DC143C,2013-3-12 8:10,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 8:15,#DC143C,2013-3-12 8:15,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 8:20,#DC143C,2013-3-12 8:20,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 8:25,#DC143C,2013-3-12 8:25,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 8:30,#DC143C,2013-3-12 8:30,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 8:35,#DC143C,2013-3-12 8:35,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 8:40,#DC143C,2013-3-12 8:40,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 8:45,#DC143C,2013-3-12 8:45,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 8:50,#DC143C,2013-3-12 8:50,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 8:55,#DC143C,2013-3-12 8:55,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 9:00,#DC143C,2013-3-12 9:00,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 9:05,#DC143C,2013-3-12 9:05,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 9:10,#DC143C,2013-3-12 9:10,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 9:15,#DC143C,2013-3-12 9:15,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 9:20,#DC143C,2013-3-12 9:20,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 9:25,#DC143C,2013-3-12 9:25,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 9:30,#DC143C,2013-3-12 9:30,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 9:35,#DC143C,2013-3-12 9:35,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 9:40,#DC143C,2013-3-12 9:40,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 9:45,#DC143C,2013-3-12 9:45,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 9:50,#DC143C,2013-3-12 9:50,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 9:55,#DC143C,2013-3-12 9:55,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 10:00,#DC143C,2013-3-12 10:00,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 10:05,#DC143C,2013-3-12 10:05,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 10:10,#DC143C,2013-3-12 10:10,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 10:15,#DC143C,2013-3-12 10:15,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 10:20,#DC143C,2013-3-12 10:20,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 10:25,#DC143C,2013-3-12 10:25,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 10:30,#DC143C,2013-3-12 10:30,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 10:35,#DC143C,2013-3-12 10:35,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 10:40,#DC143C,2013-3-12 10:40,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 10:45,#DC143C,2013-3-12 10:45,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 10:50,#DC143C,2013-3-12 10:50,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 10:55,#DC143C,2013-3-12 10:55,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 11:00,#DC143C,2013-3-12 11:00,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 11:05,#DC143C,2013-3-12 11:05,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 11:10,#DC143C,2013-3-12 11:10,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 11:15,#DC143C,2013-3-12 11:15,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 11:20,#DC143C,2013-3-12 11:20,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 11:25,#DC143C,2013-3-12 11:25,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 11:30,#DC143C,2013-3-12 11:30,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 11:35,#DC143C,2013-3-12 11:35,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 11:40,#DC143C,2013-3-12 11:40,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 11:45,#DC143C,2013-3-12 11:45,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 11:50,#DC143C,2013-3-12 11:50,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 11:55,#DC143C,2013-3-12 11:55,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 12:00,#DC143C,2013-3-12 12:00,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 12:05,#DC143C,2013-3-12 12:05,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 12:10,#DC143C,2013-3-12 12:10,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 12:15,#DC143C,2013-3-12 12:15,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 12:20,#DC143C,2013-3-12 12:20,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 12:25,#DC143C,2013-3-12 12:25,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 12:30,#DC143C,2013-3-12 12:30,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 12:35,#DC143C,2013-3-12 12:35,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 12:40,#DC143C,2013-3-12 12:40,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 12:45,#DC143C,2013-3-12 12:45,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 12:50,#DC143C,2013-3-12 12:50,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 12:55,#DC143C,2013-3-12 12:55,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 13:00,#DC143C,2013-3-12 13:00,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 13:05,#DC143C,2013-3-12 13:05,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 13:10,#DC143C,2013-3-12 13:10,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 13:15,#DC143C,2013-3-12 13:15,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 13:20,#DC143C,2013-3-12 13:20,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 13:25,#DC143C,2013-3-12 13:25,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 13:30,#DC143C,2013-3-12 13:30,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 13:35,#DC143C,2013-3-12 13:35,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 13:40,#DC143C,2013-3-12 13:40,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 13:45,#DC143C,2013-3-12 13:45,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 13:50,#DC143C,2013-3-12 13:50,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 13:55,#DC143C,2013-3-12 13:55,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 14:00,#DC143C,2013-3-12 14:00,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 14:05,#DC143C,2013-3-12 14:05,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 14:10,#DC143C,2013-3-12 14:10,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 14:15,#DC143C,2013-3-12 14:15,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 14:20,#DC143C,2013-3-12 14:20,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 14:25,#DC143C,2013-3-12 14:25,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 14:30,#DC143C,2013-3-12 14:30,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 14:35,#DC143C,2013-3-12 14:35,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 14:40,#DC143C,2013-3-12 14:40,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 14:45,#DC143C,2013-3-12 14:45,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 14:50,#DC143C,2013-3-12 14:50,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 14:55,#DC143C,2013-3-12 14:55,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 15:00,#DC143C,2013-3-12 15:00,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 15:05,#DC143C,2013-3-12 15:05,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 15:10,#DC143C,2013-3-12 15:10,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 15:15,#DC143C,2013-3-12 15:15,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 15:20,#DC143C,2013-3-12 15:20,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 15:25,#DC143C,2013-3-12 15:25,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 15:30,#DC143C,2013-3-12 15:30,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 15:35,#DC143C,2013-3-12 15:35,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 15:40,#DC143C,2013-3-12 15:40,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 15:45,#DC143C,2013-3-12 15:45,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 15:50,#DC143C,2013-3-12 15:50,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 15:55,#DC143C,2013-3-12 15:55,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 16:00,#DC143C,2013-3-12 16:00,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 16:05,#DC143C,2013-3-12 16:05,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 16:10,#DC143C,2013-3-12 16:10,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 16:15,#DC143C,2013-3-12 16:15,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 16:20,#DC143C,2013-3-12 16:20,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 16:25,#DC143C,2013-3-12 16:25,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 16:30,#DC143C,2013-3-12 16:30,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 16:35,#DC143C,2013-3-12 16:35,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 16:40,#DC143C,2013-3-12 16:40,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 16:45,#DC143C,2013-3-12 16:45,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 16:50,#DC143C,2013-3-12 16:50,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 16:55,#DC143C,2013-3-12 16:55,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 17:00,#DC143C,2013-3-12 17:00,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 17:05,#DC143C,2013-3-12 17:05,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 17:10,#DC143C,2013-3-12 17:10,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 17:15,#DC143C,2013-3-12 17:15,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 17:20,#DC143C,2013-3-12 17:20,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 17:25,#DC143C,2013-3-12 17:25,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 17:30,#DC143C,2013-3-12 17:30,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 17:35,#DC143C,2013-3-12 17:35,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 17:40,#DC143C,2013-3-12 17:40,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 17:45,#DC143C,2013-3-12 17:45,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 17:50,#DC143C,2013-3-12 17:50,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 17:55,#DC143C,2013-3-12 17:55,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 18:00,#DC143C,2013-3-12 18:00,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 18:05,#DC143C,2013-3-12 18:05,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 18:10,#DC143C,2013-3-12 18:10,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 18:15,#DC143C,2013-3-12 18:15,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 18:20,#DC143C,2013-3-12 18:20,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 18:25,#DC143C,2013-3-12 18:25,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 18:30,#DC143C,2013-3-12 18:30,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 18:35,#DC143C,2013-3-12 18:35,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 18:40,#DC143C,2013-3-12 18:40,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 18:45,#DC143C,2013-3-12 18:45,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 18:50,#DC143C,2013-3-12 18:50,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 18:55,#DC143C,2013-3-12 18:55,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 19:00,#DC143C,2013-3-12 19:00,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 19:05,#DC143C,2013-3-12 19:05,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 19:10,#DC143C,2013-3-12 19:10,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 19:15,#DC143C,2013-3-12 19:15,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 19:20,#DC143C,2013-3-12 19:20,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 19:25,#DC143C,2013-3-12 19:25,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 19:30,#DC143C,2013-3-12 19:30,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 19:35,#DC143C,2013-3-12 19:35,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 19:40,#DC143C,2013-3-12 19:40,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 19:45,#DC143C,2013-3-12 19:45,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 19:50,#DC143C,2013-3-12 19:50,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 19:55,#DC143C,2013-3-12 19:55,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 20:00,#DC143C,2013-3-12 20:00,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 20:05,#DC143C,2013-3-12 20:05,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 20:10,#DC143C,2013-3-12 20:10,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 20:15,#DC143C,2013-3-12 20:15,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 20:20,#DC143C,2013-3-12 20:20,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 20:25,#DC143C,2013-3-12 20:25,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 20:30,#DC143C,2013-3-12 20:30,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 20:35,#DC143C,2013-3-12 20:35,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 20:40,#DC143C,2013-3-12 20:40,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 20:45,#DC143C,2013-3-12 20:45,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-12-13 20:50,#DC143C,2013-3-12 20:50,"March 12th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 8:10,#DC143C,2013-3-13 8:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 8:15,#DC143C,2013-3-13 8:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 8:20,#DC143C,2013-3-13 8:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 8:25,#DC143C,2013-3-13 8:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 8:30,#DC143C,2013-3-13 8:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 8:35,#DC143C,2013-3-13 8:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 8:40,#DC143C,2013-3-13 8:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 8:45,#DC143C,2013-3-13 8:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 8:50,#DC143C,2013-3-13 8:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 8:55,#DC143C,2013-3-13 8:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 9:00,#DC143C,2013-3-13 9:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 9:05,#DC143C,2013-3-13 9:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 9:10,#DC143C,2013-3-13 9:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 9:15,#DC143C,2013-3-13 9:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 9:20,#DC143C,2013-3-13 9:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 9:25,#DC143C,2013-3-13 9:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 9:30,#DC143C,2013-3-13 9:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 9:35,#DC143C,2013-3-13 9:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 9:40,#DC143C,2013-3-13 9:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 9:45,#DC143C,2013-3-13 9:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 9:50,#DC143C,2013-3-13 9:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 9:55,#DC143C,2013-3-13 9:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 10:00,#DC143C,2013-3-13 10:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 10:05,#DC143C,2013-3-13 10:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 10:10,#DC143C,2013-3-13 10:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 10:15,#DC143C,2013-3-13 10:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 10:20,#DC143C,2013-3-13 10:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 10:25,#DC143C,2013-3-13 10:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 10:30,#DC143C,2013-3-13 10:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 10:35,#DC143C,2013-3-13 10:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 10:40,#DC143C,2013-3-13 10:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 10:45,#DC143C,2013-3-13 10:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 10:50,#DC143C,2013-3-13 10:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 10:55,#DC143C,2013-3-13 10:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 11:00,#DC143C,2013-3-13 11:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 11:05,#DC143C,2013-3-13 11:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 11:10,#DC143C,2013-3-13 11:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 11:15,#DC143C,2013-3-13 11:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 11:20,#DC143C,2013-3-13 11:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 11:25,#DC143C,2013-3-13 11:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 11:30,#DC143C,2013-3-13 11:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 11:35,#DC143C,2013-3-13 11:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 11:40,#DC143C,2013-3-13 11:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 11:45,#DC143C,2013-3-13 11:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Waterways,3-13-13 11:50,#DC143C,2013-3-13 11:50,"March 13th, 13 BC"
